id,time,score_val,score_max,score_min,score_avg,score_std,sentence,smile,gender,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,facial_type,tag_video_labe,tag_video_type,id
annoy_1,6,0.5,0.8,0.5,0.542857143,0.113389342,I'm going to quit doing the accent now 'cause it sounds really silly.,0,male,0.001,0,0,0,0,0.242,0,0.757,angry,Neutral,0.5,annoy_1
annoy_1,7,0.5,0.8,0.5,0.5375,0.106066017,I'm going to quit doing the accent now 'cause it sounds really silly.,0.187,female,0,0,0,0.079,0.187,0.004,0.569,0.161,angry,Neutral,0.5,annoy_1
annoy_1,8,0.5,0.8,0.5,0.533333333,0.1,I'm going to quit doing the accent now 'cause it sounds really silly.,0.954,male,0,0,0,0,0.954,0.021,0.001,0.023,angry,Neutral,0.5,annoy_1
annoy_1,9,0.5,0.8,0.5,0.53,0.09486833,I'm going to quit doing the accent now 'cause it sounds really silly.,0.947,female,0,0,0,0,0.947,0.032,0.002,0.018,angry,Angry,0,annoy_1
annoy_1,10,0.81,0.81,0.5,0.555454545,0.123398836,I'm going to quit doing the accent now 'cause it sounds really silly.,0.022,female,0.29,0,0.089,0.003,0.022,0.105,0.488,0.002,angry,Angry,0,annoy_1
annoy_1,11,0.5,0.81,0.5,0.550833333,0.118740231,I'm gonna show you how to?,0,male,0.257,0.019,0.54,0,0,0.139,0.045,0,angry,Angry,0,annoy_1
annoy_1,12,0.5,0.81,0.5,0.546923077,0.114555999,I'm gonna show you how to?,0,male,0,0,0,0,0,0.501,0.497,0.001,angry,Neutral,0.5,annoy_1
annoy_1,13,0.5,0.81,0.5,0.543571429,0.110774,I'm gonna show you how to?,0.004,female,0.015,0,0.002,0.165,0.004,0.155,0.037,0.621,angry,Neutral,0.5,annoy_1
annoy_1,14,0.5,0.81,0.5,0.540666667,0.107335699,I'm gonna show you how to?,0.004,male,0.002,0.001,0,0.001,0.004,0.869,0.122,0.001,angry,Neutral,0.5,annoy_1
annoy_1,15,0.82,0.82,0.5,0.558125,0.125018332,I'm gonna show you how to?,0.008,male,0.001,0.003,0,0.001,0.008,0.966,0.02,0.001,angry,Neutral,0.5,annoy_1
annoy_1,16,0.5,0.82,0.5,0.554705882,0.12186661,Not solve one of these.,0,male,0,0,0,0.001,0,0.935,0.012,0.052,angry,Neutral,0.5,annoy_1
annoy_1,17,0.5,0.82,0.5,0.551666667,0.118929045,Not solve one of these.,0.002,male,0,0,0.001,0.002,0.002,0.514,0.473,0.008,angry,Neutral,0.5,annoy_1
annoy_1,18,0.5,0.82,0.5,0.548947368,0.116184467,Not solve one of these.,0.004,male,0,0,0.001,0,0.004,0.516,0.477,0.002,angry,Angry,0,annoy_1
annoy_1,19,0.83,0.83,0.5,0.563,0.129375016,Not solve one of these.,0,male,0,0,0,0,0,0.542,0.458,0,angry,Angry,0,annoy_1
annoy_1,20,0.5,0.83,0.5,0.56,0.126846364,I think my roommate why would you make it like they making paper 100 French created going up.,0,male,0.011,0,0.001,0.001,0,0.584,0.4,0.002,angry,Angry,0,annoy_1
annoy_1,21,0.5,0.83,0.5,0.557272727,0.124448567,I think my roommate why would you make it like they making paper 100 French created going up.,0.007,male,0.048,0.006,0.196,0.002,0.007,0.404,0.33,0.008,angry,Angry,0,annoy_1
annoy_1,22,0.5,0.83,0.5,0.554782609,0.122172366,I think my roommate why would you make it like they making paper 100 French created going up.,0,male,0,0,0,0,0,0.529,0.471,0,angry,Angry,0,annoy_1
annoy_1,23,0.5,0.83,0.5,0.5525,0.120009058,I think my roommate why would you make it like they making paper 100 French created going up.,0.001,female,0.005,0,0.002,0.01,0.001,0.614,0.283,0.085,angry,Angry,0,annoy_1
annoy_1,24,0.5,0.83,0.5,0.5504,0.117950555,I think my roommate why would you make it like they making paper 100 French created going up.,0.03,female,0.001,0,0.001,0.008,0.03,0.024,0.862,0.074,angry,Angry,0,annoy_1
annoy_1,25,0.5,0.83,0.5,0.548461538,0.115989389,I think my roommate why would you make it like they making paper 100 French created going up.,0.005,female,0.001,0.001,0.001,0.009,0.005,0.63,0.067,0.286,angry,Angry,0,annoy_1
annoy_1,26,0.5,0.83,0.5,0.546666667,0.114118697,I think my roommate why would you make it like they making paper 100 French created going up.,0.007,female,0.01,0.001,0.005,0.037,0.007,0.156,0.178,0.608,angry,Angry,0,annoy_1
annoy_1,27,0.5,0.83,0.5,0.545,0.112332179,I think my roommate why would you make it like they making paper 100 French created going up.,0,female,0.001,0.001,0.097,0.291,0,0.011,0.568,0.031,angry,Angry,0,annoy_1
annoy_1,28,0.76,0.83,0.5,0.552413793,0.117310795,I think my roommate why would you make it like they making paper 100 French created going up.,0,female,0,0,0.002,0.556,0,0.001,0.014,0.426,angry,Angry,0,annoy_1
annoy_1,29,0.5,0.83,0.5,0.550666667,0.115666981,I'm going to try and beat it.,0,female,0,0,0,0,0,0.919,0.08,0.001,angry,Neutral,0.5,annoy_1
annoy_1,30,0.5,0.83,0.5,0.549032258,0.114086366,I'm going to try and beat it.,0.001,male,0,0,0,0,0.001,0.989,0.01,0.001,angry,Neutral,0.5,annoy_1
annoy_1,31,0.91,0.91,0.5,0.5603125,0.129103219,I'm going to try and beat it.,0.001,female,0.055,0,0.002,0.004,0.001,0.31,0.006,0.621,angry,Neutral,0.5,annoy_1
annoy_1,32,0.5,0.91,0.5,0.558484848,0.127502971,Why is it not working? What am I doing wrong?,0,female,0,0,0,0.001,0,0.008,0,0.989,angry,Neutral,0.5,annoy_1
annoy_1,33,0.5,0.91,0.5,0.556764706,0.125956236,Why is it not working? What am I doing wrong?,0.001,female,0,0,0,0,0.001,0.98,0.007,0.011,angry,Neutral,0.5,annoy_1
annoy_1,34,0.5,0.91,0.5,0.555142857,0.124460517,Why is it not working? What am I doing wrong?,0,male,0,0,0,0,0,0.99,0.009,0,angry,Neutral,0.5,annoy_1
annoy_1,35,0.5,0.91,0.5,0.553611111,0.12301342,Why is it not working? What am I doing wrong?,0.003,male,0,0,0,0.001,0.003,0.601,0.013,0.382,angry,Angry,0,annoy_1
annoy_1,36,0.5,0.91,0.5,0.552162162,0.121612662,Why is it not working? What am I doing wrong?,0,male,0,0,0,0,0,0.42,0.579,0,angry,Neutral,0.5,annoy_1
annoy_1,37,0.5,0.91,0.5,0.550789474,0.120256069,Why is it not working? What am I doing wrong?,0,male,0.007,0,0,0,0,0.011,0,0.982,angry,Neutral,0.5,annoy_1
annoy_1,38,0.1,0.91,0.1,0.539230769,0.138893837,Why is it not working? What am I doing wrong?,0,male,0,0,0.001,0.191,0,0.14,0.319,0.349,angry,Angry,0,annoy_1
annoy_1,39,0.5,0.91,0.1,0.53825,0.137241832,Do you know the middle or the Rubik's Cube?,0.001,male,0.003,0.057,0.021,0.393,0.001,0.068,0.319,0.138,angry,Angry,0,annoy_1
annoy_1,40,0.5,0.91,0.1,0.537317073,0.135647049,Do you know the middle or the Rubik's Cube?,0,female,0,0,0,0,0,0.877,0.123,0,angry,Neutral,0.5,annoy_1
annoy_1,41,0.5,0.91,0.1,0.536428571,0.134106282,Do you know the middle or the Rubik's Cube?,0,male,0,0,0,0,0,0.355,0.645,0,angry,Neutral,0.5,annoy_1
annoy_1,42,0.5,0.91,0.1,0.535581395,0.132616567,Do you know the middle or the Rubik's Cube?,0.018,female,0.003,0,0.005,0,0.018,0.265,0.707,0,angry,Neutral,0.5,annoy_1
annoy_1,43,0.5,0.91,0.1,0.534772727,0.131175165,Do you know the middle or the Rubik's Cube?,0.008,male,0,0.001,0.001,0.001,0.008,0.348,0.639,0.001,angry,Neutral,0.5,annoy_1
annoy_1,44,0.5,0.91,0.1,0.534,0.129779533,Do you know the middle or the Rubik's Cube?,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,45,0.5,0.91,0.1,0.53326087,0.128427314,Like it wasn't outside what's the middle Kim?,0,male,0,0,0,0,0,0.753,0.246,0,angry,Neutral,0.5,annoy_1
annoy_1,46,0.5,0.91,0.1,0.532553191,0.127116312,Like it wasn't outside what's the middle Kim?,0.002,male,0,0,0,0,0.002,0.541,0.457,0,angry,Neutral,0.5,annoy_1
annoy_1,47,0.5,0.91,0.1,0.531875,0.125844488,Like it wasn't outside what's the middle Kim?,0,male,0,0,0,0,0,0.422,0.577,0,angry,Neutral,0.5,annoy_1
annoy_1,48,0.5,0.91,0.1,0.53122449,0.124609936,Like it wasn't outside what's the middle Kim?,0,male,0.001,0.001,0.001,0,0,0.614,0.382,0.001,angry,Neutral,0.5,annoy_1
annoy_1,49,0.5,0.91,0.1,0.5306,0.123410878,Like it wasn't outside what's the middle Kim?,0,male,0,0,0,0,0,0.631,0.367,0,angry,Neutral,0.5,annoy_1
annoy_1,50,0.5,0.91,0.1,0.53,0.122245654,Let's collect.,0.001,male,0,0,0,0,0.001,0.003,0,0.996,angry,Neutral,0.5,annoy_1
annoy_1,51,0.94,0.94,0.1,0.537884615,0.13372985,Let's collect.,0.002,male,0,0,0,0,0.002,0.898,0.059,0.041,angry,Neutral,0.5,annoy_1
annoy_1,52,0.5,0.94,0.1,0.537169811,0.132539941,Alright just trying to,0.001,female,0.001,0.002,0.001,0,0.001,0.558,0.436,0,angry,Angry,0,annoy_1
annoy_1,53,0.5,0.94,0.1,0.536481481,0.131381016,Alright just trying to,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,54,0.5,0.94,0.1,0.535818182,0.130251763,Alright just trying to,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,55,0.5,0.94,0.1,0.535178571,0.129150949,Alright just trying to,0,female,0.005,0,0,0.002,0,0.019,0.898,0.076,angry,Angry,0,annoy_1
annoy_1,56,0.5,0.94,0.1,0.534561404,0.128077406,Alright just trying to,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,57,0.5,0.94,0.1,0.533965517,0.127030037,Alright just trying to,0,male,0,0.011,0,0,0,0.1,0.889,0,angry,Neutral,0.5,annoy_1
annoy_1,58,0.8,0.94,0.1,0.538474576,0.130606194,Alright just trying to,0,male,0,0,0,0,0,0.039,0.961,0,angry,Neutral,0.5,annoy_1
annoy_1,59,0.5,0.94,0.1,0.537833333,0.129589857,this thing is really irritating.,0,male,0,0,0,0,0,0.389,0.611,0,angry,Neutral,0.5,annoy_1
annoy_1,60,0.5,0.94,0.1,0.537213115,0.128596671,this thing is really irritating.,0.001,male,0,0,0,0,0.001,0.674,0.324,0,angry,Neutral,0.5,annoy_1
annoy_1,61,0.5,0.94,0.1,0.536612903,0.127625779,this thing is really irritating.,0,male,0,0,0,0,0,0.745,0.255,0,angry,Angry,0,annoy_1
annoy_1,62,0,0.94,0,0.528095238,0.143514157,this thing is really irritating.,0,male,0,0,0,0,0,0.501,0.499,0,angry,Neutral,0.5,annoy_1
annoy_1,63,0.5,0.94,0,0.52765625,0.142413908,You can't ever tell us in the middle.,0,male,0.001,0.03,0,0,0,0.459,0.51,0,angry,Neutral,0.5,annoy_1
annoy_1,64,0.5,0.94,0,0.527230769,0.141338553,You can't ever tell us in the middle.,0,male,0,0,0,0,0,0.794,0.206,0,angry,Neutral,0.5,annoy_1
annoy_1,65,0.5,0.94,0,0.526818182,0.140287168,You can't ever tell us in the middle.,0,female,0,0,0,0,0,0.884,0.116,0,angry,Neutral,0.5,annoy_1
annoy_1,66,0.5,0.94,0,0.52641791,0.139258877,You can't ever tell us in the middle.,0.109,female,0,0,0,0,0.109,0.878,0.012,0.001,angry,Neutral,0.5,annoy_1
annoy_1,67,0.5,0.94,0,0.526029412,0.138252848,You can't ever tell us in the middle.,0,male,0,0,0,0.001,0,0.959,0.02,0.02,angry,Neutral,0.5,annoy_1
annoy_1,68,0.5,0.94,0,0.525652174,0.137268289,You can't ever tell us in the middle.,0.001,male,0,0,0,0.004,0.001,0.797,0.045,0.152,angry,Neutral,0.5,annoy_1
annoy_1,69,0.5,0.94,0,0.525285714,0.136304449,"Well, when I was in the Middle East.",0,female,0,0,0,0,0,0.924,0.076,0,angry,Happy,1,annoy_1
annoy_1,70,0.5,0.94,0,0.524929577,0.135360611,"Well, when I was in the Middle East.",0.996,female,0,0,0,0,0.996,0,0.003,0,angry,Happy,1,annoy_1
annoy_1,71,0.76,0.94,0,0.528194444,0.137229389,"Well, when I was in the Middle East.",0,female,0,0,0,0,0,0.962,0.038,0,angry,Neutral,0.5,annoy_1
annoy_1,72,0.5,0.94,0,0.527808219,0.136313024,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,73,0.5,0.94,0,0.527432432,0.135414744,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,74,0.5,0.94,0,0.527066667,0.134533964,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,75,0.5,0.94,0,0.526710526,0.133670123,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,76,0.5,0.94,0,0.526363636,0.132822686,Not walking.,0.846,female,0,0.003,0,0,0.846,0.152,0,0,angry,Neutral,0.5,annoy_1
annoy_1,77,0.5,0.94,0,0.526025641,0.131991142,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,78,0.5,0.94,0,0.525696203,0.131175001,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,79,0.5,0.94,0,0.525375,0.130373793,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,80,0.5,0.94,0,0.525061728,0.12958707,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,81,0.5,0.94,0,0.524756098,0.1288144,Not walking.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,82,0.5,0.94,0,0.524457831,0.128055371,Not walking.,0,male,0,0.009,0,0,0,0.89,0.101,0,angry,Neutral,0.5,annoy_1
annoy_1,83,0.5,0.94,0,0.524166667,0.127309587,Not walking.,0,female,0.001,0.004,0,0,0,0.88,0.115,0,angry,Neutral,0.5,annoy_1
annoy_1,84,0.75,0.94,0,0.526823529,0.12889837,Not walking.,0,female,0,0,0,0,0,0.816,0.182,0,angry,Sad,0,annoy_1
annoy_1,85,0.5,0.94,0,0.526511628,0.128170543,Didn't even dent it?,0.001,female,0.005,0.007,0.001,0.001,0.001,0.633,0.351,0.001,angry,Sad,0,annoy_1
annoy_1,86,0.5,0.94,0,0.526206897,0.127454884,Didn't even dent it?,0.332,male,0.001,0,0.002,0.001,0.332,0.025,0.637,0.001,angry,Angry,0,annoy_1
annoy_1,87,0.5,0.94,0,0.525909091,0.126751058,Didn't even dent it?,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,88,0.5,0.94,0,0.525617978,0.126058744,Didn't even dent it?,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,89,0.5,0.94,0,0.525333333,0.125377632,Didn't even dent it?,0.001,male,0,0.003,0,0,0.001,0.978,0.018,0,angry,Angry,0,annoy_1
annoy_1,90,0.5,0.94,0,0.525054945,0.124707423,Didn't even dent it?,0,male,0,0,0,0,0,0.308,0.692,0,angry,Angry,0,annoy_1
annoy_1,91,0.5,0.94,0,0.524782609,0.124047831,Didn't even dent it?,0.027,male,0,0.18,0,0,0.027,0.766,0.026,0,angry,Neutral,0.5,annoy_1
annoy_1,92,0.19,0.94,0,0.521182796,0.12816302,Didn't even dent it?,0,female,0,0,0,0.001,0,0.959,0.037,0.003,angry,Neutral,0.5,annoy_1
annoy_1,93,0.5,0.94,0,0.520957447,0.127490832,Probably make these things would diamond titanium.,0,male,0,0,0,0,0,0.995,0.003,0.002,angry,Neutral,0.5,annoy_1
annoy_1,94,0.5,0.94,0,0.520736842,0.126829104,Probably make these things would diamond titanium.,0.005,male,0,0,0,0,0.005,0.689,0.302,0.002,angry,Angry,0,annoy_1
annoy_1,95,0.5,0.94,0,0.520520833,0.126177567,Probably make these things would diamond titanium.,0.024,male,0,0,0,0.005,0.024,0,0.968,0.002,angry,Angry,0,annoy_1
annoy_1,96,0.5,0.94,0,0.520309278,0.125535964,Probably make these things would diamond titanium.,0,male,0,0.001,0.004,0,0,0.216,0.778,0,angry,Angry,0,annoy_1
annoy_1,97,0.5,0.94,0,0.520102041,0.124904045,Probably make these things would diamond titanium.,0.037,female,0,0,0,0,0.037,0.026,0.936,0,angry,Angry,0,annoy_1
annoy_1,98,0.5,0.94,0,0.51989899,0.124281568,Probably make these things would diamond titanium.,0.52,female,0.001,0.046,0.002,0,0.52,0.371,0.059,0,angry,Angry,0,annoy_1
annoy_1,99,0.77,0.94,0,0.5224,0.126156228,Probably make these things would diamond titanium.,0.009,female,0.005,0.001,0.003,0.008,0.009,0.728,0.012,0.235,angry,Angry,0,annoy_1
annoy_1,100,0.5,0.94,0,0.522178218,0.125543649,Whenever it's really strong.,0.002,female,0.002,0,0.002,0.016,0.002,0.353,0.165,0.461,angry,Angry,0,annoy_1
annoy_1,101,0.5,0.94,0,0.521960784,0.1249399,Whenever it's really strong.,0,female,0,0,0,0.003,0,0.848,0.019,0.129,angry,Neutral,0.5,annoy_1
annoy_1,102,0.73,0.94,0,0.523980583,0.126004511,Whenever it's really strong.,0,male,0,0,0,0,0,0.886,0.114,0,angry,Neutral,0.5,annoy_1
annoy_1,103,0.5,0.94,0,0.52375,0.125413394,We've exceeded such a tease.,0.016,male,0,0.002,0,0,0.016,0.927,0.055,0,angry,Angry,0,annoy_1
annoy_1,104,0.5,0.94,0,0.52352381,0.124830508,We've exceeded such a tease.,0.069,male,0,0,0,0,0.069,0.896,0.034,0,angry,Angry,0,annoy_1
annoy_1,105,0.5,0.94,0,0.523301887,0.124255663,We've exceeded such a tease.,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,106,0.78,0.94,0,0.525700935,0.126133443,We've exceeded such a tease.,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,107,0.5,0.94,0,0.525462963,0.125567008,Who was protecting them anyway?,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,108,0.5,0.94,0,0.525229358,0.125008121,Who was protecting them anyway?,0,0,0,0,0,0,0,0,0,0,angry,Angry,0,annoy_1
annoy_1,109,0.5,0.94,0,0.525,0.124456617,Who was protecting them anyway?,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,110,0.5,0.94,0,0.524774775,0.123912336,Who was protecting them anyway?,0.005,female,0,0,0,0.002,0.005,0.807,0.177,0.009,angry,Neutral,0.5,annoy_1
annoy_1,111,0.5,0.94,0,0.524553571,0.123375121,Who was protecting them anyway?,0.005,female,0.001,0,0.002,0.001,0.005,0.842,0.135,0.014,angry,Neutral,0.5,annoy_1
annoy_1,112,0.5,0.94,0,0.524336283,0.122844822,Who was protecting them anyway?,0.003,female,0,0,0,0.002,0.003,0.538,0.445,0.013,angry,Neutral,0.5,annoy_1
annoy_1,113,0.5,0.94,0,0.524122807,0.12232129,Who was protecting them anyway?,0.083,female,0,0.001,0.002,0,0.083,0.227,0.686,0,angry,Neutral,0.5,annoy_1
annoy_1,114,0.25,0.94,0,0.52173913,0.124437407,Who was protecting them anyway?,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,115,0.5,0.94,0,0.521551724,0.123911634,Nice wasn't his theme song.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,116,0.5,0.94,0,0.521367521,0.123392463,Nice wasn't his theme song.,0.03,male,0.001,0,0,0,0.03,0.96,0.01,0,angry,Neutral,0.5,annoy_1
annoy_1,117,0.5,0.94,0,0.521186441,0.122879758,Nice wasn't his theme song.,0.007,male,0,0,0,0,0.007,0.966,0.027,0,angry,Neutral,0.5,annoy_1
annoy_1,118,0.5,0.94,0,0.521008403,0.122373386,Nice wasn't his theme song.,0.005,female,0,0,0,0,0.005,0.987,0.006,0.002,angry,Neutral,0.5,annoy_1
annoy_1,119,0.98,0.98,0,0.524833333,0.128860444,Nice wasn't his theme song.,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_1
annoy_1,120,0.5,0.98,0,0.524628099,0.128342259,Is it done done done done done done then then?,0.008,female,0,0,0,0,0.008,0.982,0.001,0.009,angry,Neutral,0.5,annoy_1
annoy_1,121,0.5,0.98,0,0.52442623,0.127830267,Is it done done done done done done then then?,0.034,female,0.001,0.001,0.001,0.003,0.034,0.879,0.022,0.058,angry,Neutral,0.5,annoy_1
annoy_1,122,0.5,0.98,0,0.524227642,0.127324345,Is it done done done done done done then then?,0.002,female,0.001,0,0,0.001,0.002,0.898,0.006,0.092,angry,Neutral,0.5,annoy_1
annoy_1,123,0.5,0.98,0,0.524032258,0.126824374,Is it done done done done done done then then?,0.001,female,0,0,0,0,0.001,0.837,0.162,0,angry,Neutral,0.5,annoy_1
annoy_1,124,0.86,0.98,0,0.52672,0.129837218,Is it done done done done done done then then?,0,male,0,0,0,0,0,0.908,0.091,0,angry,Neutral,0.5,annoy_1
annoy_1,125,0.5,0.98,0,0.526507937,0.129338733,We have a lot of you have got a little green.,0,male,0,0.001,0,0,0,0.771,0.227,0,angry,Neutral,0.5,annoy_1
annoy_1,126,0.5,0.98,0,0.526299213,0.128845935,We have a lot of you have got a little green.,0.001,female,0.003,0,0.001,0.004,0.001,0.681,0.061,0.249,angry,Angry,0,annoy_1
annoy_1,127,0.5,0.98,0,0.52609375,0.128358715,We have a lot of you have got a little green.,0.012,male,0.212,0.001,0.007,0.027,0.012,0.376,0.021,0.345,angry,Angry,0,annoy_1
annoy_1,128,0.84,0.98,0,0.528527132,0.130809384,We have a lot of you have got a little green.,0.001,male,0,0,0,0,0.001,0.763,0.233,0.003,angry,Neutral,0.5,annoy_1
annoy_1,129,0.5,0.98,0,0.528307692,0.130325403,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0,male,0,0,0,0.001,0,0.327,0.006,0.666,angry,Neutral,0.5,annoy_1
annoy_1,130,0.5,0.98,0,0.528091603,0.129846741,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.001,male,0,0,0,0,0.001,0.994,0.005,0,angry,Neutral,0.5,annoy_1
annoy_1,131,0.5,0.98,0,0.527878788,0.1293733,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.002,male,0.001,0,0,0.001,0.002,0.735,0.045,0.217,angry,Neutral,0.5,annoy_1
annoy_1,132,0.5,0.98,0,0.527669173,0.128904987,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.002,male,0.006,0.001,0.001,0.002,0.002,0.837,0.008,0.143,angry,Neutral,0.5,annoy_1
annoy_1,133,0.5,0.98,0,0.527462687,0.128441711,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.001,female,0,0,0,0,0.001,0.997,0.002,0,angry,Neutral,0.5,annoy_1
annoy_1,134,0.5,0.98,0,0.527259259,0.127983381,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.01,female,0.001,0,0.001,0.004,0.01,0.406,0.122,0.456,angry,Neutral,0.5,annoy_1
annoy_1,135,0.5,0.98,0,0.527058824,0.12752991,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0,male,0.013,0,0,0,0,0,0,0.986,angry,Neutral,0.5,annoy_1
annoy_1,136,0.5,0.98,0,0.526861314,0.127081214,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0,male,0,0,0,0,0,0.992,0.008,0,angry,Neutral,0.5,annoy_1
annoy_1,137,0.5,0.98,0,0.526666667,0.12663721,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.098,female,0,0,0,0.001,0.098,0.771,0.083,0.048,angry,Neutral,0.5,annoy_1
annoy_1,138,0.5,0.98,0,0.52647482,0.126197816,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0,female,0,0,0,0,0,0.01,0,0.99,angry,Neutral,0.5,annoy_1
annoy_1,139,0.5,0.98,0,0.526285714,0.125762954,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",1,female,0,0,0,0,1,0,0,0,angry,Happy,1,annoy_1
annoy_1,140,0.86,0.98,0,0.528652482,0.128425742,"Yeah, I only play with a Rubik's Cube if you have no anger problems. No frustration problems and a heck lot of free time.",0.18,female,0.032,0,0.009,0.029,0.18,0.149,0.278,0.322,angry,Neutral,0.5,annoy_1
annoy_1,141,0.5,0.98,0,0.528450704,0.127992108,Stupid people who invented Rubik's cubes you do it to annoy people?,0,male,0.001,0,0,0,0,0.043,0.955,0,angry,Angry,0,annoy_1
annoy_1,142,0.5,0.98,0,0.528251748,0.127562825,Stupid people who invented Rubik's cubes you do it to annoy people?,0,male,0.005,0.001,0.002,0.003,0,0.174,0.812,0.002,angry,Neutral,0.5,annoy_1
annoy_1,143,0.5,0.98,0,0.528055556,0.127137818,Stupid people who invented Rubik's cubes you do it to annoy people?,0.001,male,0.029,0.001,0.002,0.003,0.001,0.598,0.363,0.004,angry,Angry,0,annoy_1
annoy_1,144,0.5,0.98,0,0.527862069,0.12671702,Stupid people who invented Rubik's cubes you do it to annoy people?,0,male,0.001,0,0.001,0.021,0,0.056,0.901,0.022,angry,Angry,0,annoy_1
annoy_1,145,0.5,0.98,0,0.527671233,0.12630036,Stupid people who invented Rubik's cubes you do it to annoy people?,0.005,male,0.001,0.002,0,0.003,0.005,0.738,0.008,0.243,angry,Angry,0,annoy_1
annoy_1,146,0.5,0.98,0,0.527482993,0.125887771,Stupid people who invented Rubik's cubes you do it to annoy people?,0.003,female,0,0.001,0,0.001,0.003,0.794,0.008,0.192,angry,Angry,0,annoy_1
annoy_1,147,0.07,0.98,0,0.524391892,0.130973469,Stupid people who invented Rubik's cubes you do it to annoy people?,0,0,0,0,0,0,0,0,0,0,0,Angry,0,annoy_1
annoy_3,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_3
annoy_3,1,0.5,0.5,0.5,0.5,0,0,0.001,male,0,0.001,0,0,0.001,0.992,0.005,0,angry,Neutral,0.5,annoy_3
annoy_3,2,0.5,0.5,0.5,0.5,0,0,0.111,male,0,0.001,0,0.001,0.111,0.861,0.005,0.02,angry,Neutral,0.5,annoy_3
annoy_3,3,0.5,0.5,0.5,0.5,0,0,0.002,female,0.071,0,0.002,0.001,0.002,0.695,0,0.23,angry,Neutral,0.5,annoy_3
annoy_3,4,0.5,0.5,0.5,0.5,0,0,0.484,female,0.001,0.003,0.001,0.005,0.484,0.471,0.009,0.026,angry,Neutral,0.5,annoy_3
annoy_3,5,0.5,0.5,0.5,0.5,0,0,0.11,female,0.001,0.001,0.001,0.005,0.11,0.268,0.003,0.611,angry,Neutral,0.5,annoy_3
annoy_3,6,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,angry,Neutral,0.5,annoy_3
annoy_3,7,0.5,0.5,0.5,0.5,0,0,0,female,0,0.003,0,0.001,0,0.811,0,0.184,angry,Neutral,0.5,annoy_3
annoy_3,8,0.5,0.5,0.5,0.5,0,0,0.008,female,0.105,0.001,0.006,0,0.008,0.774,0.001,0.106,angry,Neutral,0.5,annoy_3
